2857,0,17626,31,2,0
2924,0,19240,31,2,0
2946,0,19063,31,2,0
2980,0,216,31,2,0
2981,0,454,31,2,0
2982,0,12125,31,2,0
3033,0,11967,31,2,0
3033,0,253,31,2,0
3033,0,918,31,2,0
3033,0,575,31,2,0
3069,0,16463,31,2,0
3069,0,20331,31,2,0
3070,0,573,31,2,0
3089,0,16463,31,2,0
3097,0,11144,31,2,0
3099,0,330,31,2,0
3120,0,720,31,2,0
3124,0,645,31,2,0
3130,0,619,31,2,0
3134,0,19293,31,2,0
3135,0,2,31,2,0
3147,0,20336,31,2,0
3148,0,2,31,2,0
3151,0,10527,31,2,0
3151,0,10544,31,2,0
3151,0,10545,31,2,0
3172,0,20040,31,2,0
3172,0,225,31,2,0
3172,0,17626,31,2,0
3172,0,20295,31,2,0
3172,0,16702,31,2,0
3172,0,20326,31,2,0
3172,0,20325,31,2,0
3186,0,12458,31,2,0
3187,0,17679,31,2,0
3187,0,573,31,2,0
3187,0,574,31,2,0
3187,0,576,31,2,0
3187,0,773,31,2,0
3187,0,575,31,2,0
3191,0,253,31,2,0
3191,0,918,31,2,0
3191,0,575,31,2,0
3191,0,773,31,2,0
3192,0,573,31,2,0
3192,0,574,31,2,0
3192,0,576,31,2,0
3193,0,634,31,2,0
3193,0,16404,31,2,0
3219,0,17789,31,2,0
3228,0,20040,31,2,0
3228,0,225,31,2,0
3228,0,17626,31,2,0
3228,0,20295,31,2,0
3228,0,16702,31,2,0
3228,0,20326,31,2,0
3228,0,20325,31,2,0
3228,0,17629,31,2,0
3228,0,11142,31,2,0
3228,0,20373,31,2,0
3234,0,12705,31,2,0
3243,0,16826,31,2,0
3272,0,199,31,2,0
3295,0,,0,2,0
3298,0,20913,31,2,0
3299,0,225,31,2,0
3299,0,17629,31,2,0
3299,0,17626,31,2,0
3299,0,20295,31,2,0
3299,0,514,31,2,0
3299,0,16702,31,2,0
3334,0,773,31,2,0
3364,0,454,31,2,0
3375,0,504,31,2,0
3375,0,17789,31,2,0
3375,0,19063,31,2,0
3395,0,6517,31,2,0
3396,0,715,31,2,0
3420,0,20629,31,2,0
3421,0,12711,31,2,0
3422,0,12705,31,2,0
3422,0,12712,31,2,0
3422,0,12462,31,2,0
3422,0,15,31,2,0
3422,0,16463,31,2,0
3422,0,16078,31,2,0
3422,0,18408,31,2,0
3422,0,16904,31,2,0
3422,0,12,31,2,0
3422,0,20842,31,2,0
3422,0,19296,31,2,0
3422,0,20416,31,2,0
3422,0,21105,31,2,0
3422,0,20431,31,2,0
3422,0,20449,31,2,0
3422,0,20429,31,2,0
3422,0,617,31,2,0
3422,0,12106,31,2,0
3422,0,12708,31,2,0
3422,0,12125,31,2,0
3422,0,241,31,2,0
3422,0,17703,31,2,0
3422,0,12711,31,2,0
3422,0,10263,31,2,0
3422,0,11967,31,2,0
3422,0,225,31,2,0
3422,0,261,31,2,0
3422,0,332,31,2,0
3422,0,473,31,2,0
3422,0,499,31,2,0
3422,0,607,31,2,0
3422,0,613,31,2,0
3422,0,715,31,2,0
3422,0,757,31,2,0
3422,0,16165,31,2,0
3422,0,16826,31,2,0
3422,0,17348,31,2,0
3422,0,17628,31,2,0
3422,0,17629,31,2,0
3422,0,16463,31,2,0
3422,0,125,31,2,0
3422,0,134,31,2,0
3422,0,136,31,2,0
3422,0,254,31,2,0
3422,0,349,31,2,0
3422,0,364,31,2,0
3422,0,449,31,2,0
3422,0,527,31,2,0
3422,0,558,31,2,0
3422,0,577,31,2,0
3422,0,643,31,2,0
3422,0,648,31,2,0
3422,0,693,31,2,0
3422,0,695,31,2,0
3422,0,841,31,2,0
3422,0,904,31,2,0
3422,0,16145,31,2,0
3422,0,16933,31,2,0
3422,0,17126,31,2,0
3422,0,17313,31,2,0
3422,0,17712,31,2,0
3422,0,17740,31,2,0
3422,0,18408,31,2,0
3422,0,18421,31,2,0
3422,0,18443,31,2,0
3422,0,19341,31,2,0
3422,0,19297,31,2,0
3422,0,19720,31,2,0
3422,0,19926,31,2,0
3422,0,19989,31,2,0
3422,0,20305,31,2,0
3422,0,20333,31,2,0
3422,0,20406,31,2,0
3422,0,20430,31,2,0
3422,0,20429,31,2,0
3422,0,20421,31,2,0
3422,0,20708,31,2,0
3422,0,20831,31,2,0
3422,0,20840,31,2,0
3422,0,20834,31,2,0
3422,0,20902,31,2,0
3422,0,20913,31,2,0
3422,0,12769,32,2,0
3422,0,12481,32,2,0
3422,0,17,32,2,0
3422,0,114,32,2,0
3422,0,140,32,2,0
3422,0,286,32,2,0
3422,0,356,32,2,0
3422,0,431,32,2,0
3422,0,19012,32,2,0
3422,0,12900,32,2,0
3422,0,21248,31,2,0
3423,0,125,31,2,0
3423,0,12481,31,2,0
3423,0,527,31,2,0
3423,0,134,31,2,0
3423,0,136,31,2,0
3423,0,254,31,2,0
3423,0,349,31,2,0
3423,0,364,31,2,0
3423,0,12481,31,2,0
3423,0,577,31,2,0
3423,0,12481,31,2,0
3423,0,648,31,2,0
3423,0,693,31,2,0
3423,0,695,31,2,0
3423,0,841,31,2,0
3423,0,904,31,2,0
3423,0,12481,31,2,0
3423,0,12705,31,2,0
3423,0,17126,31,2,0
3423,0,17313,31,2,0
3423,0,17712,31,2,0
3423,0,215,31,2,0
3423,0,18408,31,2,0
3423,0,12461,31,2,0
3423,0,17702,31,2,0
3423,0,6809,31,2,0
3423,0,19297,31,2,0
3423,0,607,31,2,0
3423,0,17145,31,2,0
3423,0,19296,31,2,0
3423,0,12056,31,2,0
3423,0,20333,31,2,0
3423,0,20406,31,2,0
3423,0,20430,31,2,0
3423,0,20429,31,2,0
3423,0,17752,31,2,0
3423,0,20708,31,2,0
3423,0,6762,31,2,0
3423,0,20840,31,2,0
3423,0,19438,31,2,0
3423,0,20902,31,2,0
3423,0,20913,31,2,0
3423,0,12481,32,2,0
3423,0,17,32,2,0
3423,0,114,32,2,0
3423,0,140,32,2,0
3423,0,286,32,2,0
3423,0,356,32,2,0
3423,0,431,32,2,0
3423,0,19012,32,2,0
3423,0,12900,32,2,0
3424,0,17664,31,2,0
3424,0,20488,31,2,0
3425,0,504,31,2,0
3425,0,17789,31,2,0
3432,0,17629,31,2,0
3433,0,17629,31,2,0
3434,0,715,31,2,0
3463,0,645,31,2,0
3491,0,12239,31,2,0
3491,0,11706,32,2,0
3493,0,,0,2,0
3537,0,575,31,2,0
3537,0,773,31,2,0
3537,0,918,31,2,0
3538,0,453,31,2,0
3544,0,11507,31,2,0
3571,0,779,31,2,0
3572,0,695,31,2,0
3646,0,17789,31,2,0
3646,0,12705,31,2,0
3646,0,241,31,2,0
3646,0,246,31,2,0
3646,0,481,31,2,0
3646,0,573,31,2,0
3646,0,574,31,2,0
3646,0,576,31,2,0
3646,0,16086,31,2,0
3671,0,17319,31,2,0
3673,0,337,31,2,0
3730,0,337,31,2,0
3730,0,608,31,2,0
3731,0,466,31,2,0
3735,0,12026,31,2,0
3754,0,568,31,2,0
3758,0,199,31,2,0
3774,0,337,31,2,0
3774,0,608,31,2,0
3790,0,337,31,2,0
3790,0,608,31,2,0
3794,0,,0,2,0
3801,0,17789,31,2,0
3801,0,12705,31,2,0
3801,0,225,31,2,0
3801,0,241,31,2,0
3801,0,246,31,2,0
3801,0,481,31,2,0
3801,0,573,31,2,0
3801,0,574,31,2,0
3801,0,576,31,2,0
3801,0,16086,31,2,0
3801,0,27801,31,2,0
3801,0,12708,31,2,0
3811,0,632,31,2,0
3812,0,12705,31,2,0
3812,0,21277,31,2,0
3812,0,12462,31,2,0
3812,0,624,31,2,0
3812,0,12092,31,2,0
3812,0,16463,31,2,0
3818,0,624,31,2,0
3825,0,17092,31,2,0
3842,0,16237,31,2,0
3842,0,19639,31,2,0
3858,0,27801,31,2,0
3879,0,399,31,2,0
3882,0,16463,31,2,0
3883,0,645,31,2,0
3927,0,514,31,2,0
3932,0,406,31,2,0
3954,0,28061,31,2,0
3955,0,20607,31,2,0
3967,0,67,31,2,0
3967,0,28590,31,2,0
5463,0,187,31,1,0
5480,0,581,31,1,0
5480,0,781,31,1,0
5480,0,12,31,1,0
5480,0,11473,31,1,0
7068,2,,0,1,0
7068,4,,0,1,0
7068,0,199,31,1,0
7069,0,453,31,1,0
7069,0,556,31,1,0
7072,2,,0,1,0
7072,3,,0,1,0
7072,4,,0,1,0
7072,0,11714,31,1,0
7080,2,,0,1,0
7080,3,849,31,1,0
7080,4,,0,1,0
7080,5,,0,1,0
7080,7,10527,31,1,0
7080,0,896,31,1,0
7081,0,2,31,1,0
7082,0,11714,31,1,0
7082,0,607,31,1,0
7083,0,,0,1,0
7084,0,600,31,1,0
7085,0,772,31,1,0
7086,0,,0,1,0
7089,0,757,31,1,0
7089,2,573,31,1,0
7089,3,858,31,1,0
7089,5,6762,31,1,0
7090,0,6217,31,1,0
7101,0,12112,31,1,0
7104,0,12706,31,1,0
7104,0,12707,31,1,0
7104,0,12705,31,1,0
7105,0,8781,31,1,0
7106,0,162,31,1,0
7107,0,246,31,1,0
7107,0,354,31,1,0
7108,0,10583,31,1,0
7108,0,904,31,1,0
7109,0,12268,31,1,0
7110,0,,0,1,0
7113,0,187,31,1,0
7113,1,,0,1,0
7113,2,,0,1,0
7114,0,2,31,1,0
7114,5,,0,1,0
7115,0,253,31,1,0
7115,0,7597,31,1,0
7115,2,6762,31,1,0
7115,3,,0,1,0
7115,5,,0,1,0
7116,0,11468,31,1,0
7116,2,,0,1,0
7116,4,,0,1,0
7117,0,7157,31,1,0
7117,0,11763,31,1,0
7117,0,12492,31,1,0
7117,0,407,31,1,0
7117,2,,0,1,0
7117,3,12285,31,1,0
7117,4,,0,1,0
7117,6,,0,1,0
7118,0,12483,31,1,0
7118,2,,0,1,0
7118,3,,0,1,0
7119,0,12492,31,1,0
7119,1,,0,1,0
7119,2,,0,1,0
7123,0,7597,31,1,0
7123,0,649,31,1,0
7123,0,162,31,1,0
7123,0,630,31,1,0
7123,0,585,31,1,0
7123,0,529,31,1,0
7123,0,610,31,1,0
7123,0,556,31,1,0
7123,2,,0,1,0
7123,3,,0,1,0
7123,0,526,31,1,0
7124,0,556,31,1,0
7125,0,630,31,1,0
7125,0,369,31,1,0
7125,1,,0,1,0
7125,2,,0,1,0
7126,0,7597,31,1,0
7126,0,587,31,1,0
7126,0,12492,31,1,0
7126,0,11998,31,1,0
7126,2,12705,31,1,0
7126,3,,0,1,0
7126,5,,0,1,0
7127,0,796,31,1,0
7127,0,800,31,1,0
7127,1,,0,1,0
7127,2,,0,1,0
7129,0,514,31,1,0
7129,0,10597,31,1,0
7129,0,12125,31,1,0
7129,1,,0,1,0
7129,2,904,31,1,0
7130,0,7566,31,1,0
7131,0,,0,1,0
7132,0,11058,31,1,0
7132,1,,0,1,0
7132,2,11066,31,1,0
7132,4,11066,32,1,0
7133,0,746,31,1,0
7133,0,898,31,1,0
7133,1,,0,1,0
7133,4,,0,1,0
7134,0,478,31,1,0
7135,0,498,31,1,0
7136,0,464,31,1,0
7136,0,12492,31,1,0
7136,0,340,31,1,0
7136,1,861,31,1,0
7136,1,760,31,1,0
7136,2,,0,1,0
7137,0,12705,31,1,0
7137,0,322,31,1,0
7138,0,12239,31,1,0
7140,0,10008,31,1,0
7140,0,11506,31,1,0
7140,2,,0,1,0
7140,3,,0,1,0
7140,4,,0,1,0
7146,0,2,31,1,0
7150,0,724,31,1,0
7153,0,720,31,1,0
7153,1,,0,1,0
7153,3,,0,1,0
7153,4,,0,1,0
7153,5,12026,31,1,0
7155,0,12705,31,1,0
7155,0,12707,31,1,0
7155,2,12106,31,1,0
7155,3,749,31,1,0
7156,0,2,31,1,0
7157,0,138,31,1,0
7157,2,,0,1,0
7157,3,,0,1,0
7158,0,12025,31,1,0
7158,2,,0,1,0
7158,3,,0,1,0
7159,0,2,31,1,0
7160,0,12462,31,1,0
7161,0,573,31,1,0
7161,0,574,31,1,0
7161,0,11506,31,1,0
7161,0,492,31,1,0
7161,0,624,31,1,0
7163,0,6516,31,1,0
7163,0,6517,31,1,0
7163,0,467,31,1,0
7163,0,11142,31,1,0
7165,0,559,31,1,0
7167,0,,0,1,0
7170,0,563,31,1,0
7170,0,232,32,1,0
7170,0,13353,32,1,0
7170,0,781,31,1,0
7170,0,473,31,1,0
7172,0,6516,31,1,0
7173,0,498,31,1,0
7174,0,11998,31,1,0
7174,2,12753,31,1,0
7174,3,11826,31,1,0
7174,6,,0,1,0
7174,8,,0,1,0
7175,0,322,31,1,0
7175,3,,0,1,0
7175,4,,0,1,0
7175,6,,0,1,0
7180,0,12712,31,1,0
7180,2,,0,1,0
7180,3,,0,1,0
7180,4,,0,1,0
7181,0,,0,1,0
7182,0,,0,1,0
7183,0,12462,31,1,0
7184,0,325,31,1,0
7184,0,12239,31,1,0
7184,1,,0,1,0
7184,2,,0,1,0
7184,4,,0,1,0
7186,0,12484,31,1,0
7186,0,11998,31,1,0
7186,3,,0,1,0
7186,4,,0,1,0
7187,0,246,31,1,0
7187,0,11826,31,1,0
7187,0,45,31,1,0
7187,1,,0,1,0
7187,2,,0,1,0
7188,0,12025,31,1,0
7188,1,,0,1,0
7189,0,225,31,1,0
7189,2,,0,1,0
7190,0,213,31,1,0
7192,0,339,31,1,0
7192,0,12492,31,1,0
7192,2,,0,1,0
7192,3,,0,1,0
7193,0,570,31,1,0
7193,0,11998,31,1,0
7193,1,7157,31,1,0
7193,2,,0,1,0
7194,0,12239,31,1,0
7194,0,8781,31,1,0
7194,2,608,31,1,0
7194,5,,0,1,0
7194,6,,0,1,0
7195,0,12663,31,1,0
7195,1,,0,1,0
7195,2,,0,1,0
7196,0,634,31,1,0
7196,1,,0,1,0
7196,2,,0,1,0
7197,0,12492,31,1,0
7197,0,407,31,1,0
7197,0,12285,31,1,0
7197,3,,0,1,0
7197,4,,0,1,0
7198,0,12705,31,1,0
7198,0,12712,31,1,0
7198,1,,0,1,0
7198,2,574,31,1,0
7199,0,,0,1,0
7200,0,261,31,1,0
7200,0,12492,31,1,0
7200,0,11825,31,1,0
7200,1,,0,1,0
7200,2,,0,1,0
7200,4,,0,1,0
7201,0,282,32,1,0
7201,0,512,32,1,0
7201,0,586,31,1,0
7201,0,12492,31,1,0
7201,0,659,31,1,0
7201,1,,0,1,0
7201,2,,0,1,0
7205,0,10008,31,1,0
7205,2,,0,1,0
7214,0,724,31,1,0
7217,0,6809,31,1,0
7218,0,7045,31,1,0
7218,0,12126,31,1,0
7218,0,12268,31,1,0
7219,0,7328,31,1,0
7219,2,,0,1,0
7220,0,669,31,1,0
7220,2,,0,1,0
7220,3,,0,1,0
8808,0,858,31,1,0
8808,2,,0,1,0
8808,3,,0,1,0
8811,0,657,31,1,0
8811,2,,0,1,0
8811,3,,0,1,0
8811,5,,0,1,0
8811,7,,0,1,0
8812,0,11506,31,1,0
8812,2,,0,1,0
8812,3,,0,1,0
8815,0,429,31,1,0
8815,1,,0,1,0
8815,2,,0,1,0
8820,0,,0,1,0
8821,0,449,31,1,0
8821,2,12112,31,1,0
8821,2,11772,31,1,0
8821,3,,0,1,0
8821,4,12481,31,1,0
8821,6,,0,1,0
8822,0,2,31,1,0
8822,5,,0,1,0
8840,0,,0,1,0
8843,0,12056,31,1,0
8843,0,6809,31,1,0
8843,0,6762,31,1,0
8843,0,12710,31,1,0
8843,0,12482,31,1,0
8843,0,654,31,1,0
8843,0,608,31,1,0
8843,0,11998,31,1,0
8843,1,,0,1,0
8843,2,,0,1,0
8844,0,589,31,1,0
8844,0,804,31,1,0
8844,0,12753,31,1,0
8844,0,10544,31,1,0
8844,1,,0,1,0
8844,2,,0,1,0
8845,0,2,31,1,0
8846,0,607,31,1,0
8846,0,11714,31,1,0
8848,0,,0,1,0
8848,3,6516,31,1,0
8848,3,12492,31,1,0
8848,4,,0,1,0
8848,5,,0,1,0
8849,0,726,31,1,0
8849,3,,0,1,0
8849,4,,0,1,0
8849,5,,0,1,0
8849,7,,0,1,0
8851,0,67,31,1,0
8851,0,495,31,1,0
8851,1,,0,1,0
8851,3,,0,1,0
8854,0,11998,31,1,0
8854,0,12125,31,1,0
8854,0,101,31,1,0
8854,0,331,31,1,0
8854,0,585,31,1,0
8854,0,632,31,1,0
8854,0,715,31,1,0
8854,0,736,31,1,0
8854,2,,0,1,0
8854,3,,0,1,0
8855,0,7328,32,1,0
8855,2,,0,1,0
8855,3,,0,1,0
8855,4,,0,1,0
8855,6,,0,1,0
8856,0,162,31,1,0
8856,0,11026,31,1,0
8856,0,578,31,1,0
8856,0,11967,31,1,0
8856,0,10597,31,1,0
8856,0,514,31,1,0
8856,0,12125,31,1,0
8856,0,499,31,1,0
8856,0,498,31,1,0
8856,0,720,31,1,0
8856,0,11473,31,1,0
8856,0,12461,31,1,0
8856,0,11142,31,1,0
8856,0,6762,31,1,0
8856,0,695,31,1,0
8856,0,11469,31,1,0
8856,0,12602,31,1,0
8856,0,12072,31,1,0
8856,0,232,31,1,0
8856,0,596,31,1,0
8856,0,760,31,1,0
8856,0,7597,31,1,0
8856,0,11506,31,1,0
8856,0,529,31,1,0
8856,0,610,31,1,0
8856,0,864,31,1,0
8856,0,12095,31,1,0
8856,0,898,31,1,0
8856,0,573,31,1,0
8856,0,574,31,1,0
8856,0,576,31,1,0
8856,0,539,31,1,0
8856,0,702,31,1,0
8856,2,,0,1,0
8856,3,,0,1,0
8856,4,16166,31,1,0
8856,6,,0,1,0
8857,0,,0,1,0
8857,1,,0,1,0
8857,2,,0,1,0
8858,0,804,31,1,0
8858,0,11998,31,1,0
8858,1,589,31,1,0
8858,1,260,31,1,0
8858,2,,0,1,0
8859,0,12707,31,1,0
8859,0,12461,31,1,0
8859,3,12,31,1,0
8860,0,11507,31,1,0
8860,3,574,31,1,0
8860,1,,0,1,0
8860,2,,0,1,0
8862,0,12706,31,1,0
8862,1,,0,1,0
8862,2,,0,1,0
8863,0,2,31,1,0
8863,1,,0,1,0
8863,2,,0,1,0
8863,4,,0,1,0
8864,0,781,31,1,0
8864,0,91,31,1,0
8864,0,276,31,1,0
8864,0,354,31,1,0
8864,0,782,31,1,0
8864,0,785,31,1,0
8864,0,827,31,1,0
8864,1,,0,1,0
8864,2,157,31,1,0
8866,0,6516,31,1,0
8866,0,6517,31,1,0
8866,0,11142,31,1,0
8866,0,467,31,1,0
8866,0,98,31,1,0
8866,1,,0,1,0
8866,2,,0,1,0
8866,3,,0,1,0
8867,0,15128,32,1,0
8867,0,507,31,1,0
8867,0,669,31,1,0
8867,0,715,31,1,0
8867,0,577,31,1,0
8867,0,632,31,1,0
8867,0,904,31,1,0
8867,0,327,31,1,0
8867,0,12492,31,1,0
8867,0,7157,31,1,0
8867,0,422,32,1,0
8867,0,14299,32,1,0
8867,1,,0,1,0
8867,2,,0,1,0
8867,4,,0,1,0
8868,0,12370,31,1,0
8868,1,,0,1,0
8868,2,,0,1,0
8868,3,11826,31,1,0
8869,0,585,31,1,0
8869,0,529,31,1,0
8869,1,,0,1,0
8869,2,,0,1,0
8870,0,499,31,1,0
8870,0,514,31,1,0
8870,0,498,31,1,0
8870,0,330,31,1,0
8870,1,,0,1,0
8870,2,,0,1,0
8871,0,340,31,1,0
8871,0,766,31,1,0
8871,0,12095,31,1,0
8871,0,632,31,1,0
8871,0,726,31,1,0
8871,0,11998,31,1,0
8871,0,7045,31,1,0
8871,0,736,31,1,0
8871,0,339,31,1,0
8871,0,720,31,1,0
8871,0,12492,31,1,0
8871,0,11142,31,1,0
8871,0,7157,31,1,0
8871,0,330,31,1,0
8871,0,898,31,1,0
8871,0,931,31,1,0
8871,0,570,31,1,0
8871,1,,0,1,0
8871,2,724,31,1,0
8871,3,,0,1,0
8872,0,,0,1,0
8872,1,,0,1,0
8872,3,,0,1,0
8872,4,6809,31,1,0
8872,4,6762,31,1,0
8874,0,12462,32,1,0
8874,0,617,31,1,0
8874,0,12705,31,1,0
8874,0,261,31,1,0
8876,0,,0,1,0
8888,0,11967,31,1,0
8889,0,478,31,1,0
8889,0,480,31,1,0
8890,0,12126,31,1,0
8891,0,679,31,1,0
8891,3,466,31,1,0
8893,0,822,31,1,0
8895,0,695,31,1,0
8895,2,12492,31,1,0
8895,3,,0,1,0
8895,5,,0,1,0
8898,0,587,31,1,0
8898,0,695,31,1,0
8898,1,,0,1,0
8898,2,,0,1,0
8898,3,11442,31,1,0
8901,0,687,31,1,0
8903,0,790,31,1,0
8903,2,7597,31,1,0
8903,3,,0,1,0
8904,0,7597,31,1,0
8904,0,33,31,1,0
8904,0,10008,31,1,0
8904,0,10382,31,1,0
8904,0,10545,31,1,0
8904,0,11506,31,1,0
8904,0,12482,31,1,0
8904,1,,0,1,0
8904,2,,0,1,0
8905,0,573,31,1,0
8905,0,574,31,1,0
8906,0,11506,31,1,0
8906,0,492,31,1,0
8906,0,624,31,1,0
8907,0,724,31,1,0
8907,0,613,31,1,0
8913,0,,0,1,0
8916,0,688,31,1,0
8916,0,329,31,1,0
8916,0,12753,31,1,0
8916,2,,0,1,0
8916,3,,0,1,0
8917,0,861,31,1,0
8917,0,898,31,1,0
8918,0,32,31,1,0
8918,1,,0,1,0
8918,2,,0,1,0
8918,4,,0,1,0
8919,0,12557,32,1,0
8919,0,12422,32,1,0
8919,0,148,31,1,0
8919,0,577,31,1,0
8919,0,904,31,1,0
8919,0,573,31,1,0
8919,0,576,31,1,0
8919,0,827,31,1,0
8919,1,,0,1,0
8919,2,,0,1,0
8920,0,12311,32,1,0
8920,0,895,32,1,0
8920,0,15654,32,1,0
8920,0,13917,32,1,0
8920,0,15045,32,1,0
8920,0,15174,32,1,0
8920,0,15499,32,1,0
8920,0,13916,32,1,0
8920,2,,0,1,0
8920,3,,0,1,0
8920,5,,0,1,0
8921,0,6516,31,1,0
8921,0,12679,31,1,0
8921,0,481,31,1,0
8921,0,5902,31,1,0
8921,0,5954,31,1,0
8921,0,330,31,1,0
8921,0,632,31,1,0
8921,0,7480,31,1,0
8921,0,7566,31,1,0
8921,0,12006,31,1,0
8921,0,12125,31,1,0
8921,0,12268,31,1,0
8921,0,12708,31,1,0
8921,0,225,31,1,0
8921,0,241,31,1,0
8921,0,12705,31,1,0
8921,0,12,31,1,0
8921,0,11,31,1,0
8921,0,246,31,1,0
8921,0,10008,31,1,0
8921,0,407,31,1,0
8921,0,341,31,1,0
8921,0,11826,31,1,0
8921,0,612,31,1,0
8921,0,149,31,1,0
8921,0,150,31,1,0
8921,0,11142,31,1,0
8921,0,8781,31,1,0
8921,0,12709,31,1,0
8921,0,25,31,1,0
8921,0,118,31,1,0
8921,0,123,31,1,0
8921,0,193,31,1,0
8921,0,226,31,1,0
8921,0,242,31,1,0
8921,0,588,31,1,0
8921,0,671,31,1,0
8921,0,732,31,1,0
8921,0,898,31,1,0
8921,1,,0,1,0
8921,2,7045,31,1,0
8921,4,12403,31,1,0
8923,0,578,31,1,0
8923,0,12125,31,1,0
8923,0,225,31,1,0
8923,0,7157,31,1,0
8923,0,12468,31,1,0
8923,0,501,31,1,0
8923,0,12711,31,1,0
8923,0,645,31,1,0
8923,1,,0,1,0
8923,2,822,31,1,0
8923,2,11772,31,1,0
8923,2,585,31,1,0
8923,3,695,31,1,0
8923,5,149,31,1,0
8923,5,150,31,1,0
8924,0,427,31,1,0
8924,0,12647,31,1,0
8924,0,695,31,1,0
8924,0,276,31,1,0
8924,0,272,31,1,0
8924,0,11144,31,1,0
8924,0,12482,31,1,0
8924,5,415,31,1,0
8924,2,12113,31,1,0
8924,2,16078,31,1,0
8924,2,12492,31,1,0
8924,0,628,31,1,0
8925,0,7045,31,1,0
8925,0,901,31,1,0
8925,1,,0,1,0
8925,2,,0,1,0
8925,2,,0,1,0
8925,2,,0,1,0
8925,4,,0,1,0
8925,6,407,31,1,0
8926,0,6517,31,1,0
8926,0,695,31,1,0
8926,1,326,31,1,0
8926,2,,0,1,0
8927,0,797,31,1,0
8928,0,,0,1,0
8928,1,,0,1,0
8928,2,,0,1,0
8928,3,,0,1,0
8928,5,,0,1,0
8929,0,10766,32,1,0
8929,0,472,32,1,0
8929,0,577,31,1,0
8929,0,904,31,1,0
8929,0,11142,31,1,0
8929,4,16078,31,1,0
8929,4,7157,31,1,0
8929,4,10916,32,1,0
8929,5,,0,1,0
8929,6,,0,1,0
8929,7,330,31,1,0
8929,8,,0,1,0
8929,9,,0,1,0
8929,11,,0,1,0
8930,0,891,31,1,0
8931,0,586,32,1,0
8931,1,,0,1,0
8931,2,,0,1,0
8931,3,,0,1,0
8932,0,298,31,1,0
8932,3,,0,1,0
8933,0,15761,31,1,0
8933,1,,0,1,0
8933,2,,0,1,0
8934,0,11808,31,1,0
8934,2,,0,1,0
8938,0,12481,32,1,0
8938,0,12337,31,1,0
8938,0,12705,31,1,0
8938,0,254,31,1,0
8938,0,627,31,1,0
8940,0,175,31,1,0
8940,0,720,31,1,0
8940,4,,0,1,0
8940,5,,0,1,0
8940,7,,0,1,0
8941,0,12026,31,1,0
8941,0,216,31,1,0
8941,0,454,31,1,0
8941,0,12824,31,1,0
8941,5,,0,1,0
8941,6,,0,1,0
8941,7,720,31,1,0
8941,8,,0,1,0
8941,10,,0,1,0
8947,0,619,31,1,0
8947,2,,0,1,0
8947,3,,0,1,0
8947,5,,0,1,0
8950,0,67,31,1,0
8950,1,,0,1,0
8950,2,,0,1,0
8954,0,232,32,1,0
8954,0,13353,32,1,0
8954,0,781,31,1,0
8954,0,473,31,1,0
8954,0,563,31,1,0
8954,2,,0,1,0
8954,3,,0,1,0
8955,0,11714,31,1,0
8955,3,337,31,1,0
8955,2,,0,1,0
8955,4,608,31,1,0
8955,4,719,31,1,0
8958,0,331,31,1,0
8959,0,12705,31,1,0
8960,0,11994,32,1,0
8960,0,12403,32,1,0
8961,0,,0,1,0
8962,0,607,31,1,0
8962,0,12461,31,1,0
8962,1,,0,1,0
