58714,260,0
58715,261,0
58716,263,0
58717,269,0
58719,293,0
58720,331,1
58721,332,0
58722,1,0
58723,2,0
58724,2,0
58725,3,0
58726,3,0
58727,3,0
58728,3,0
58729,3,0
58730,3,0
58731,3,0
58732,3,0
58733,3,0
58734,3,0
58735,3,0
58736,3,0
58737,4,0
58738,8,0
58739,22,0
58740,22,0
58741,22,0
58742,22,0
58743,30,0
58744,30,0
58745,30,0
58746,30,0
58747,30,0
58748,33,0
58749,34,0
58750,34,0
58751,34,0
58753,58,0
58754,59,0
58755,61,0
58756,64,0
58757,64,0
58758,72,0
58759,76,0
58760,76,0
58761,76,0
58762,85,0
58763,85,0
58764,86,0
58765,86,0
58766,87,0
58767,87,0
58768,90,0
58769,90,0
58770,90,0
58771,90,0
58772,91,0
58773,93,0
58774,94,0
58775,94,0
58776,95,0
58777,95,0
58778,96,0
58779,97,0
58780,104,0
58781,104,0
58782,104,0
58783,105,0
58784,105,0
58785,130,0
58786,130,0
58787,130,0
58788,131,0
58789,151,0
58791,151,0
58792,151,0
58793,152,0
58794,152,0
58795,152,0
58796,152,0
58797,152,0
58798,152,0
58799,153,0
58800,153,0
58801,153,0
58802,153,0
58803,153,0
58804,153,0
58805,153,0
58806,153,0
58807,153,0
58808,156,0
58809,156,0
58810,156,0
58811,157,0
58812,157,0
58813,157,0
58814,157,0
58815,165,0
58816,169,0
58817,169,0
58818,175,0
58819,176,0
58820,176,0
58821,191,0
58822,191,0
58823,191,0
58824,191,0
58825,192,0
58826,192,0
58828,192,0
58829,192,0
58830,192,0
58831,193,0
58832,193,0
58833,194,0
58834,194,0
58835,194,0
58836,195,0
58837,195,0
58838,195,0
58839,196,0
58840,196,0
58841,196,0
58842,196,0
58843,197,0
58844,200,0
58845,201,0
58846,201,0
58847,201,0
58848,201,0
58849,205,0
58850,205,0
58851,205,0
58852,206,0
58853,206,0
58854,206,0
58855,206,0
58856,206,0
58857,206,0
58858,206,0
58859,207,0
58860,207,0
58861,207,0
58862,207,1
58863,207,0
58864,208,0
58865,208,0
58866,208,0
58867,208,0
58868,208,0
58869,214,0
58870,214,0
58871,214,0
58872,215,0
58873,215,0
58875,219,0
58876,1,0
58878,3,0
58879,3,0
58880,3,0
58881,3,0
58882,3,0
58883,3,0
58884,3,0
58885,4,0
58886,4,0
58887,4,0
58888,4,0
58889,4,0
58890,4,0
58891,4,0
58892,4,0
58893,6,0
58894,6,0
58895,6,0
58896,6,0
58897,7,0
58898,7,0
58899,9,0
58900,9,0
58901,12,0
58902,19,0
58903,20,0
58904,20,0
58905,20,0
58906,21,0
58907,21,0
58908,22,0
58909,22,0
58910,23,0
58911,24,0
58912,24,0
58913,29,0
58914,30,0
58915,30,0
58916,31,0
58917,32,0
58918,32,0
58919,38,0
58920,38,0
58921,38,0
58922,44,0
58923,45,1
58924,45,1
58925,51,0
58926,56,0
58927,56,0
58928,57,0
58929,57,0
58930,59,0
58931,61,0
58932,61,0
58933,61,0
58934,61,0
58935,62,0
58936,62,0
58937,62,0
58938,62,0
58939,62,0
58940,62,0
58941,70,0
58942,70,0
58943,70,0
58944,70,0
58945,81,0
58946,81,0
58947,85,0
58948,85,0
58949,86,0
58950,86,0
58951,86,0
58952,87,0
58953,87,0
58954,89,0
58955,89,0
58956,90,0
58957,91,0
58958,91,0
58959,92,0
58960,112,0
58961,114,0
58962,114,0
58968,118,0
58969,118,0
58970,129,0
58971,129,0
58972,129,0
58973,129,0
58974,132,0
58975,132,0
58976,141,0
58977,141,0
58978,141,0
58979,142,0
58980,142,0
58981,142,0
58982,142,0
58983,142,0
58985,143,0
58986,143,0
58987,144,0
58988,144,0
58989,149,0
58991,150,0
58992,155,0
58993,155,0
58994,159,0
58995,159,0
58996,159,0
58997,161,0
58998,164,0
58999,164,0
59000,165,0
59001,166,0
59002,171,0
59003,171,0
59004,171,0
59005,172,0
59006,172,0
59007,172,0
59008,172,0
59009,174,0
59010,174,0
59011,174,0
59012,175,0
59013,194,0
59014,195,0
59015,195,0
59016,195,0
59017,196,0
59018,196,0
59019,196,0
59020,196,0
59021,196,0
59022,197,0
59023,198,0
59024,198,0
59025,198,0
59026,202,0
59027,202,0
59028,202,0
59029,202,0
59030,202,0
59031,202,0
59032,202,0
59033,203,0
59034,203,0
59035,203,0
59036,203,0
59037,204,0
59038,204,0
59039,204,0
59040,205,0
59042,205,0
59043,205,0
59044,206,0
59045,206,0
59046,206,0
59047,206,0
59048,206,0
59049,211,0
59050,211,0
59051,212,0
59052,212,0
59053,213,0
59054,217,0
59055,218,0
59056,218,0
59057,218,0
59058,219,0
59059,219,0
59060,220,0
59062,223,0
59063,223,0
59064,223,0
59065,227,0
59066,227,0
59068,230,0
59069,230,0
59070,231,0
59071,232,0
59072,232,0
59073,232,0
59074,232,0
59075,233,0
59076,234,0
59077,235,0
59078,236,0
59079,236,0
59080,236,0
59081,237,0
59082,237,0
59083,237,0
59084,237,0
58963,1,0
58964,1,0
58965,8,0
58966,8,0
59085,1,0
59086,2,0
59087,2,0
59088,2,0
59089,3,0
59090,3,0
59091,3,0
59092,3,0
